3224,MH560311/2015-16/45542527,7.54000 MAl ,0.62000 N   ,,0.25500 L ,,0.00000 VL,8.55254 L ,264.04000 M ,0.00000 D,0.29000 D,1.69000 D,,2.63000 S,10.11000 S,0.00000 D
3225,MH560311/2015-16/45542531,7.32000 MAl ,0.24000 N   ,,0.27000 L ,,0.00000 VL,10.52621 M ,380.22000 H ,0.00000 D,0.21000 D,1.90000 D,,1.71000 S,10.21000 S,0.00000 D
3226,MH560311/2015-16/45542535,7.41000 MAl ,0.42000 N   ,,0.22500 VL,,0.00000 VL,8.55254 L ,401.34000 H ,0.00000 D,0.74000 S,1.40000 D,,2.91000 S,9.40000 S,0.00000 D
3227,MH560311/2015-16/45542537,7.39000 MAl ,0.48000 N   ,,0.21000 VL,,0.00000 VL,8.99114 L ,242.92000 M ,0.00000 D,0.27000 D,1.05000 D,,2.45000 S,5.21000 S,0.00000 D
3228,MH560311/2015-16/45542542,7.25000 MAl ,0.61000 N   ,,0.27000 L ,,0.00000 VL,9.21043 L ,337.97000 H ,0.00000 D,0.24000 D,1.10000 D,,1.74000 S,4.22000 S,0.00000 D
3229,MH560311/2015-16/45542546,7.61000 MAl ,0.27000 N   ,,0.25500 L ,,0.00000 VL,12.93846 M ,411.90000 H ,0.00000 D,0.28000 D,1.32000 D,,2.53000 S,11.45000 S,0.00000 D
3230,MH560311/2015-16/45542552,7.67000 MAl ,0.32000 N   ,,0.24000 VL,,0.00000 VL,10.74550 M ,612.57000 H ,0.00000 D,0.16000 D,1.48000 D,,2.36000 S,6.08000 S,0.00000 D
3231,MH560311/2015-16/45542559,7.54000 MAl ,0.25000 N   ,,0.22500 VL,,0.00000 VL,5.92099 L ,337.97000 H ,0.00000 D,0.19000 D,1.29000 D,,1.60000 S,14.74000 S,0.00000 D
3232,MH560311/2015-16/45542566,7.62000 MAl ,0.61000 N   ,,0.27000 L ,,0.00000 VL,7.01747 L ,274.60000 M ,0.00000 D,0.18000 D,1.55000 D,,2.25000 S,7.61000 S,0.00000 D
3233,MH560311/2015-16/45583116,7.35000 MAl ,0.28000 N   ,,0.25500 L ,,0.00000 VL,7.89466 L ,348.53000 H ,0.00000 D,0.18000 D,1.64000 D,,1.58000 S,15.20000 S,0.00000 D
3234,MH560311/2015-16/45583127,7.44000 MAl ,0.42000 N   ,,0.24000 VL,,0.00000 VL,10.30691 M ,306.29000 M ,0.00000 D,0.12000 D,1.72000 D,,1.34000 S,10.05000 S,0.00000 D
3235,MH560311/2015-16/45583134,7.37000 MAl ,0.59000 N   ,,0.22500 VL,,0.00000 VL,5.26310 L ,580.89000 H ,0.00000 D,0.16000 D,2.04000 D,,1.83000 S,9.21000 S,0.00000 D
3236,MH560311/2015-16/45583145,7.48000 MAl ,0.53000 N   ,,0.28500 L ,,0.00000 VL,8.77184 L ,274.60000 M ,0.00000 D,0.15000 D,1.83000 D,,1.92000 S,6.39000 S,0.00000 D
3237,MH560311/2015-16/45583156,7.62000 MAl ,0.29000 N   ,,0.24000 VL,,0.00000 VL,11.84198 M ,359.09000 H ,0.00000 D,0.21000 D,1.62000 D,,1.31000 S,10.21000 S,0.00000 D
3238,MH560311/2015-16/45583159,6.67000 SlAc,0.26000 N   ,,0.28500 L ,,0.00000 VL,2.85085 VL,337.97000 H ,0.00000 D,0.18000 D,3.13000 D,,2.27000 S,11.21000 S,0.00000 D
3239,MH560311/2015-16/45583162,,0.24000 N   ,,0.27000 L ,,0.00000 VL,16.66649 M ,348.53000 H ,0.00000 D,0.23000 D,3.16000 D,,2.04000 S,7.98000 S,0.00000 D
3240,MH560311/2015-16/45583169,6.60000 SlAc,0.91000 N   ,,0.30000 L ,,0.00000 VL,7.45606 L ,316.85000 M ,0.00000 D,0.15000 D,3.71000 D,,2.35000 S,9.15000 S,0.00000 D
3241,MH560311/2015-16/45583180,7.41000 MAl ,0.29000 N   ,,0.28500 L ,,0.00000 VL,4.82451 VL,348.53000 H ,0.00000 D,0.21000 D,2.97000 D,,1.92000 S,7.16000 S,0.00000 D
3242,MH560311/2015-16/45583185,6.70000 SlAc,0.28000 N   ,,0.27000 L ,,0.00000 VL,7.23677 L ,327.41000 M ,0.00000 D,0.31000 D,2.47000 D,,2.10000 S,7.93000 S,0.00000 D
3243,MH560311/2015-16/45583189,7.71000 MAl ,0.17000 N   ,,0.28500 L ,,0.00000 VL,8.33325 L ,285.16000 M ,0.00000 D,0.21000 D,2.91000 D,,2.33000 S,13.12000 S,0.00000 D
,Total No Satala,"AS - 0
SrAc - 0
HAc - 0
MAc - 0
SlAc - 4
N - 1
MAl - 84
SlAl - 0
",L-  0,,"L - 53
VL - 42 
M - 0
H - 0
VH - 0",,"L - 0
VL - 95
M - 0
H - 0
VH - 0","L - 54
VL - 5 
M - 36
H - 0
VH - 0","L - 0
VL - 0 
M - 35
H - 59
VH - 1","S - 0
D - 95","S - 2
D - 93","S - 0
D - 95
",,"S - 95 
D - 0
","S - 95
D - 0
","S - 0
D - 95
"
,Village: SAWARGAON THOT,,,,,,,,,,,,,,,
3244,MH560405/2016-17/31785026,8.40000 MAl ,0.87000 N   ,,0.75000 M ,,525.00000 M ,5.04000 L ,21.00000 VL,3.81000 D,0.73000 S,5.60000 S,,2.07000 S,5.98000 S,
3245,MH560405/2016-17/31834684,8.00000 MAl ,0.67000 N   ,,0.60000 M ,,420.00000 M ,8.33000 L ,21.00000 VL,2.61000 D,0.71000 S,5.19000 S,,2.42000 S,5.46000 S,
3246,MH560405/2016-17/31840503,8.09000 MAl ,0.68000 N   ,,0.90000 H ,,630.00000 H ,12.10000 M ,21.00000 VL,3.93000 D,0.34000 D,5.92000 S,,2.29000 S,6.51000 S,
3247,MH560405/2016-17/31841518,8.06000 MAl ,0.40000 N   ,,0.75000 M ,,525.00000 M ,14.70000 M ,116.00000 L ,3.84000 D,0.36000 D,5.73000 S,,2.59000 S,5.41000 S,
3248,MH560405/2016-17/31844822,8.00000 MAl ,0.46000 N   ,,0.60000 M ,,420.00000 M ,5.92000 L ,106.00000 L ,3.96000 D,0.33000 D,7.13000 S,,2.26000 S,6.34000 S,
3249,MH560405/2016-17/31846958,8.09000 MAl ,0.91000 N   ,,0.75000 M ,,525.00000 M ,5.04000 L ,95.00000 L ,3.95000 D,0.32000 D,7.35000 S,,2.47000 S,4.29000 S,
3250,MH560405/2016-17/31848289,8.10000 MAl ,0.98000 N   ,,0.75000 M ,,525.00000 M ,9.87000 L ,106.00000 L ,3.84000 D,0.41000 D,5.67000 S,,2.51000 S,4.90000 S,
3251,MH560405/2016-17/31849718,8.09000 MAl ,0.39000 N   ,,0.90000 H ,,630.00000 H ,10.50000 M ,116.00000 L ,3.93000 D,0.53000 D,5.84000 S,,2.25000 S,4.93000 S,
3252,MH560405/2016-17/31850429,8.00000 MAl ,0.49000 N   ,,0.90000 H ,,630.00000 H ,4.61000 VL,116.00000 L ,4.83000 D,0.42000 D,5.30000 S,,2.13000 S,4.50000 S,
3253,MH560405/2016-17/31851383,8.06000 MAl ,0.59000 N   ,,0.75000 M ,,525.00000 M ,2.85000 VL,137.00000 L ,4.79000 D,0.42000 D,4.78000 S,,2.05000 S,3.73000 S,
3254,MH560405/2016-17/31852303,8.20000 MAl ,0.49000 N   ,,0.67000 M ,,472.00000 M ,7.68000 L ,127.00000 L ,4.73000 D,0.45000 D,4.98000 S,,1.91000 S,3.10000 S,
3255,MH560405/2016-17/31853658,8.22000 MAl ,0.68000 N   ,,0.90000 H ,,630.00000 H ,8.55000 L ,148.00000 M ,5.36000 D,0.32000 D,5.28000 S,,2.24000 S,2.84000 S,
3256,MH560405/2016-17/32872989,8.23000 MAl ,0.70000 N   ,,1.05000 VH,,735.00000 VH,8.33000 L ,116.00000 L ,5.00000 D,0.31000 D,6.60000 S,,2.13000 S,2.47000 S,
3257,MH560405/2016-17/32874405,8.30000 MAl ,0.67000 N   ,,0.75000 M ,,525.00000 M ,10.10000 M ,169.00000 M ,5.04000 D,0.31000 D,6.49000 S,,2.13000 S,2.65000 S,
3258,MH560405/2016-17/32875238,8.20000 MAl ,0.60000 N   ,,0.60000 M ,,420.00000 M ,8.77000 L ,158.00000 M ,5.14000 D,0.30000 D,5.89000 S,,1.80000 S,2.15000 S,
3259,MH560405/2016-17/32879941,8.20000 MAl ,0.68000 N   ,,1.20000 VH,,840.00000 VH,7.89000 L ,201.00000 M ,3.81000 D,0.28000 D,4.73000 S,,1.96000 S,4.71000 S,
3260,MH560405/2016-17/32880758,8.10000 MAl ,0.90000 N   ,,1.05000 VH,,735.00000 VH,4.61000 VL,296.00000 M ,4.73000 D,0.23000 D,5.27000 S,,1.37000 S,4.63000 S,
3261,MH560405/2016-17/32882042,8.00000 MAl ,0.38000 N   ,,0.90000 H ,,630.00000 H ,4.82000 VL,232.00000 M ,2.58000 D,0.27000 D,3.99000 D,,1.72000 S,2.89000 S,
3262,MH560405/2016-17/32882753,8.04000 MAl ,0.36000 N   ,,0.75000 M ,,525.00000 M ,7.24000 L ,275.00000 M ,4.57000 D,0.32000 D,5.33000 S,,2.05000 S,4.22000 S,
3263,MH560405/2016-17/32885249,8.09000 MAl ,0.34000 N   ,,0.82000 H ,,578.00000 H ,7.89000 L ,211.00000 M ,4.73000 D,0.44000 D,6.19000 S,,1.75000 S,3.44000 S,
3264,MH560405/2016-17/32886027,8.00000 MAl ,0.50000 N   ,,0.90000 H ,,630.00000 H ,5.70000 L ,201.00000 M ,5.03000 D,0.30000 D,5.72000 S,,1.89000 S,2.29000 S,
3265,MH560405/2016-17/32887137,8.09000 MAl ,0.60000 N   ,,0.75000 M ,,525.00000 M ,6.80000 L ,253.00000 M ,5.04000 D,0.29000 D,5.63000 S,,1.92000 S,1.02000 D,
3266,MH560405/2016-17/32889752,8.04000 MAl ,0.42000 N   ,,1.05000 VH,,735.00000 VH,7.46000 L ,137.00000 L ,5.15000 D,0.26000 D,6.02000 S,,1.66000 S,1.56000 D,
3267,MH560405/2016-17/32890322,8.06000 MAl ,0.44000 N   ,,0.90000 H ,,630.00000 H ,7.02000 L ,116.00000 L ,5.36000 D,0.40000 D,5.96000 S,,1.87000 S,5.82000 S,
3268,MH560405/2016-17/32891353,8.09000 MAl ,0.40000 N   ,,0.75000 M ,,525.00000 M ,5.04000 L ,169.00000 M ,4.73000 D,0.22000 D,5.00000 S,,1.48000 S,4.99000 S,
3269,MH560405/2016-17/32892091,8.24000 MAl ,0.23000 N   ,,0.90000 H ,,630.00000 H ,9.21000 L ,180.00000 M ,5.04000 D,0.43000 D,5.67000 S,,2.00000 S,6.72000 S,
3270,MH560405/2016-17/32894030,8.20000 MAl ,0.30000 N   ,,0.90000 H ,,630.00000 H ,8.77000 L ,201.00000 M ,5.15000 D,0.52000 D,4.28000 D,,2.26000 S,4.96000 S,
3271,MH560405/2016-17/32894704,8.23000 MAl ,0.49000 N   ,,0.75000 M ,,525.00000 M ,5.92000 L ,211.00000 M ,2.45000 D,0.48000 D,7.91000 S,,1.74000 S,15.83000 S,
3272,MH560405/2016-17/32894919,8.20000 MAl ,0.72000 N   ,,0.75000 M ,,525.00000 M ,10.50000 M ,275.00000 M ,5.15000 D,0.42000 D,10.20000 S,,1.18000 S,18.28000 S,
3273,MH560405/2016-17/32895687,8.00000 MAl ,0.90000 N   ,,0.90000 H ,,630.00000 H ,9.21000 L ,253.00000 M ,5.04000 D,0.45000 D,8.11000 S,,0.95000 S,15.96000 S,
3274,MH560405/2016-17/32896705,8.04000 MAl ,0.60000 N   ,,0.90000 H ,,630.00000 H ,10.70000 M ,306.00000 M ,3.96000 D,0.36000 D,7.71000 S,,2.00000 S,13.49000 S,
3275,MH560405/2016-17/32897729,8.06000 MAl ,0.71000 N   ,,0.75000 M ,,525.00000 M ,3.95000 VL,348.00000 H ,3.95000 D,0.43000 D,8.56000 S,,1.96000 S,14.88000 S,
3276,MH560405/2016-17/32898419,8.09000 MAl ,0.73000 N   ,,0.90000 H ,,630.00000 H ,5.48000 L ,359.00000 H ,3.81000 D,0.49000 D,7.90000 S,,2.64000 S,15.02000 S,
3277,MH560405/2016-17/32915214,8.09000 MAl ,0.66000 N   ,,0.85000 H ,,600.00000 H ,4.61000 VL,264.00000 M ,4.02000 D,0.38000 D,4.65000 S,,2.64000 S,8.33000 S,
3278,MH560405/2016-17/32915660,8.00000 MAl ,0.50000 N   ,,0.42000 L ,,300.00000 M ,5.26000 L ,158.00000 M ,3.93000 D,0.42000 D,3.49000 D,,3.72000 S,8.18000 S,
3279,MH560405/2016-17/32916592,8.20000 MAl ,0.40000 N   ,,1.28000 VH,,900.00000 VH,3.29000 VL,296.00000 M ,3.74000 D,0.45000 D,3.12000 D,,3.84000 S,7.66000 S,
3280,MH560405/2016-17/32917199,8.00000 MAl ,0.60000 N   ,,0.71000 M ,,500.00000 M ,7.89000 L ,253.00000 M ,4.71000 D,0.38000 D,4.41000 D,,2.90000 S,8.30000 S,
3281,MH560405/2016-17/32918003,8.20000 MAl ,0.44000 N   ,,0.28000 L ,,200.00000 L ,8.99000 L ,285.00000 M ,4.17000 D,0.49000 D,3.11000 D,,2.56000 S,8.76000 S,
3282,MH560405/2016-17/32918579,8.09000 MAl ,0.40000 N   ,,0.14000 VL,,100.00000 VL,4.82000 VL,232.00000 M ,4.72000 D,0.33000 D,5.53000 S,,2.34000 S,7.67000 S,
3283,MH560405/2016-17/32919258,8.04000 MAl ,0.38000 N   ,,0.42000 L ,,300.00000 M ,3.95000 VL,253.00000 M ,5.31000 D,0.38000 D,3.21000 D,,2.36000 S,6.72000 S,
3284,MH560405/2016-17/32919943,8.00000 MAl ,0.70000 N   ,,0.71000 M ,,500.00000 M ,8.11000 L ,264.00000 M ,4.10000 D,0.43000 D,2.64000 D,,2.41000 S,8.53000 S,
3285,MH560405/2016-17/32920667,8.01000 MAl ,0.71000 N   ,,0.71000 M ,,500.00000 M ,3.95000 VL,253.00000 M ,4.20000 D,0.39000 D,3.33000 D,,2.96000 S,7.67000 S,
3286,MH560405/2016-17/32921728,8.06000 MAl ,0.40000 N   ,,0.71000 M ,,500.00000 M ,4.61000 VL,264.00000 M ,3.98000 D,0.40000 D,3.02000 D,,2.12000 S,8.81000 S,
3287,MH560405/2016-17/32922599,8.00000 MAl ,0.44000 N   ,,0.85000 H ,,600.00000 H ,10.70000 M ,285.00000 M ,3.99000 D,0.48000 D,2.72000 D,,3.40000 S,7.90000 S,
3288,MH560405/2016-17/32923434,8.20000 MAl ,0.49000 N   ,,0.57000 M ,,400.00000 M ,10.30000 M ,253.00000 M ,4.17000 D,0.51000 D,3.80000 D,,1.92000 S,7.12000 S,
3289,MH560405/2016-17/32924054,8.30000 MAl ,0.60000 N   ,,0.71000 M ,,500.00000 M ,3.95000 VL,232.00000 M ,3.74000 D,0.46000 D,4.28000 D,,2.42000 S,8.70000 S,
3290,MH560405/2016-17/32925150,8.21000 MAl ,0.66000 N   ,,0.85000 H ,,600.00000 H ,4.17000 VL,275.00000 M ,3.98000 D,0.37000 D,3.41000 D,,2.44000 S,6.55000 S,
3291,MH560405/2016-17/32926331,8.09000 MAl ,0.72000 N   ,,1.14000 VH,,800.00000 VH,5.92000 L ,232.00000 M ,4.20000 D,0.40000 D,2.30000 D,,3.58000 S,8.49000 S,
3292,MH560405/2016-17/32926800,8.07000 MAl ,0.70000 N   ,,1.00000 H ,,700.00000 H ,8.99000 L ,285.00000 M ,3.98000 D,0.43000 D,3.42000 D,,1.90000 S,7.20000 S,
,Total No Sawargaon Thot,"AS - 0
SrAc - 0
HAc - 0
MAc - 0
SlAc - 0
N - 0
MAl - 49
SlAl - 0
",L-  0,,"L - 3
VL - 1 
M - 22
H - 17
VH - 6",,"L - 1
VL - 1
M - 24
H - 17
VH - 6","L - 28
VL - 13 
M - 8
H - 0
VH - 0","L - 11
VL - 3 
M - 33
H - 2
VH - 0","S - 0
D - 49","S - 2
D - 47","S - 33
D - 16
",,"S - 49 
D - 0
","S - 47
D - 2
","S - 0
D - 0
"
,Village: SAYYADPUR (KH),,,,,,,,,,,,,,,
3293,MH560394/2015-16/45531280,7.94000 MAl ,0.75000 N   ,,0.60000 M ,,0.00000 VL,2.85085 VL,485.83000 H ,0.00000 D,0.28000 D,1.40000 D,,1.32000 S,8.18000 S,0.00000 D
3294,MH560394/2015-16/45531283,7.62000 MAl ,0.75000 N   ,,0.45000 L ,,0.00000 VL,5.70170 L ,359.09000 H ,0.00000 D,0.25000 D,1.54000 D,,1.37000 S,8.37000 S,0.00000 D
3295,MH560394/2015-16/45531292,7.86000 MAl ,0.53000 N   ,,0.90000 H ,,0.00000 VL,4.82451 VL,686.50000 VH,0.00000 D,0.27000 D,1.65000 D,,1.66000 S,8.84000 S,0.00000 D
3296,MH560394/2015-16/45531303,7.66000 MAl ,0.70000 N   ,,0.30000 L ,,0.00000 VL,18.85946 M ,802.68000 VH,0.00000 D,0.32000 D,3.02000 D,,2.39000 S,9.22000 S,0.00000 D
3297,MH560394/2015-16/45531311,7.40000 MAl ,0.77000 N   ,,0.15000 VL,,0.00000 VL,19.73664 M ,359.09000 H ,0.00000 D,0.45000 D,3.00000 D,,2.58000 S,10.04000 S,0.00000 D
3298,MH560394/2015-16/45536787,7.75000 MAl ,0.67000 N   ,,0.30000 L ,,0.00000 VL,7.23677 L ,549.20000 H ,0.00000 D,0.23000 D,1.74000 D,,2.23000 S,8.45000 S,0.00000 D
3299,MH560394/2015-16/45538006,8.00000 MAl ,0.71000 N   ,,0.45000 L ,,0.00000 VL,5.26310 L ,665.38000 H ,0.00000 D,0.22000 D,1.05000 D,,1.63000 S,7.69000 S,0.00000 D
3300,MH560394/2015-16/45538011,7.92000 MAl ,0.71000 N   ,,0.30000 L ,,0.00000 VL,10.30691 M ,390.78000 H ,0.00000 D,0.21000 D,1.14000 D,,1.39000 S,8.20000 S,0.00000 D
3301,MH560394/2015-16/45538021,7.76000 MAl ,0.53000 N   ,,0.15000 VL,,0.00000 VL,11.84198 M ,411.90000 H ,0.00000 D,0.33000 D,2.32000 D,,2.09000 S,8.36000 S,0.00000 D
3302,MH560394/2015-16/45538023,7.77000 MAl ,0.85000 N   ,,0.15000 VL,,0.00000 VL,3.72803 VL,464.71000 H ,0.00000 D,0.27000 D,1.52000 D,,1.60000 S,8.22000 S,0.00000 D
3303,MH560394/2015-16/45538034,7.92000 MAl ,0.69000 N   ,,0.30000 L ,,0.00000 VL,15.78931 M ,274.60000 M ,0.00000 D,0.26000 D,1.14000 D,,1.42000 S,8.24000 S,0.00000 D
3304,MH560394/2015-16/45538045,7.80000 MAl ,0.50000 N   ,,0.60000 M ,,0.00000 VL,8.33325 L ,380.22000 H ,0.00000 D,0.24000 D,1.74000 D,,1.62000 S,9.03000 S,0.00000 D
3305,MH560394/2015-16/45538054,7.82000 MAl ,0.34000 N   ,,0.45000 L ,,0.00000 VL,4.38592 VL,295.72000 M ,0.00000 D,0.28000 D,2.34000 D,,1.96000 S,8.47000 S,0.00000 D
3306,MH560394/2015-16/45538056,8.02000 MAl ,0.31000 N   ,,0.63000 M ,,0.00000 VL,7.45606 L ,443.59000 H ,0.00000 D,0.18000 D,2.90000 D,,1.30000 S,8.40000 S,0.00000 D
3307,MH560394/2015-16/45538058,7.77000 MAl ,0.33000 N   ,,0.42000 L ,,0.00000 VL,7.45606 L ,390.78000 H ,0.00000 D,0.21000 D,2.38000 D,,1.76000 S,7.42000 S,0.00000 D
3308,MH560394/2015-16/45538068,8.12000 MAl ,0.46000 N   ,,0.90000 H ,,0.00000 VL,4.82451 VL,390.78000 H ,0.00000 D,0.32000 D,2.26000 D,,1.35000 S,7.21000 S,0.00000 D
3309,MH560394/2015-16/45538080,7.95000 MAl ,0.37000 N   ,,0.60000 M ,,0.00000 VL,3.94733 VL,443.59000 H ,0.00000 D,0.18000 D,2.18000 D,,1.96000 S,7.44000 S,0.00000 D
3310,MH560394/2015-16/45538091,8.02000 MAl ,0.15000 N   ,,0.15000 VL,,0.00000 VL,7.23677 L ,422.46000 H ,0.00000 D,0.21000 D,2.27000 D,,1.38000 S,8.91000 S,0.00000 D
3311,MH560394/2015-16/45538102,7.95000 MAl ,0.71000 N   ,,0.90000 H ,,0.00000 VL,8.77184 L ,538.64000 H ,0.00000 D,0.26000 D,1.18000 D,,1.46000 S,8.24000 S,0.00000 D
3312,MH560394/2015-16/45538112,7.84000 MAl ,0.69000 N   ,,0.45000 L ,,0.00000 VL,5.70170 L ,390.78000 H ,0.00000 D,0.27000 D,1.42000 D,,2.24000 S,7.41200 S,0.00000 D
3313,MH560394/2015-16/45538121,7.97000 MAl ,0.63000 N   ,,0.30000 L ,,0.00000 VL,8.33325 L ,707.63000 VH,0.00000 D,0.33000 D,2.90000 D,,2.20000 S,8.24000 S,0.00000 D
3314,MH560394/2015-16/45538129,,0.81000 N   ,,0.48000 L ,,0.00000 VL,5.70170 L ,401.34000 H ,0.00000 D,0.21400 D,1.33000 D,,1.27000 S,7.18000 S,0.00000 D
3315,MH560394/2015-16/45538140,7.65000 MAl ,0.77000 N   ,,0.30000 L ,,0.00000 VL,7.67536 L ,950.54000 VH,0.00000 D,0.37000 D,1.46000 D,,1.18000 S,7.01000 S,0.00000 D
3316,MH560394/2015-16/45538145,7.65000 MAl ,0.25000 N   ,,0.30000 L ,,0.00000 VL,7.67536 L ,675.94000 VH,0.00000 D,0.16000 D,3.35000 D,,1.20000 S,8.20000 S,0.00000 D
3317,MH560394/2015-16/45557075,7.83000 MAl ,0.40000 N   ,,0.60000 M ,,0.00000 VL,6.35958 L ,443.59000 H ,0.00000 D,0.26000 D,1.57000 D,,1.53000 S,9.74000 S,0.00000 D
3318,MH560394/2015-16/45557085,7.43000 MAl ,0.29000 N   ,,0.30000 L ,,0.00000 VL,2.41226 VL,1013.91000 VH,0.00000 D,0.45000 D,2.34000 D,,2.41000 S,8.74000 S,0.00000 D
3319,MH560394/2015-16/45557087,7.93000 MAl ,0.22000 N   ,,0.30000 L ,,0.00000 VL,16.22791 M ,327.41000 M ,0.00000 D,0.25000 D,2.48000 D,,2.28000 S,10.08000 S,0.00000 D
3320,MH560394/2015-16/45557088,7.72000 MAl ,0.32000 N   ,,0.60000 M ,,0.00000 VL,3.94733 VL,443.59000 H ,0.00000 D,0.54000 D,2.64000 D,,2.70000 S,8.39000 S,0.00000 D
3321,MH560394/2015-16/45557099,7.84000 MAl ,0.60000 N   ,,0.36000 L ,,0.00000 VL,12.49987 M ,591.45000 H ,0.00000 D,0.20000 D,1.84000 D,,1.87000 S,8.59000 S,0.00000 D
3322,MH560394/2015-16/45557110,7.96000 MAl ,0.26000 N   ,,0.45000 L ,,0.00000 VL,4.60522 VL,390.78000 H ,0.00000 D,0.17000 D,1.92000 D,,2.00000 S,9.09000 S,0.00000 D
3323,MH560394/2015-16/45557121,7.87000 MAl ,0.22000 N   ,,0.63000 M ,,0.00000 VL,4.16662 VL,369.66000 H ,0.00000 D,0.19000 D,2.37000 D,,2.32000 S,8.05000 S,0.00000 D
3324,MH560394/2015-16/45557131,8.04000 MAl ,0.42000 N   ,,0.15000 VL,,0.00000 VL,2.63155 VL,306.29000 M ,0.00000 D,0.29000 D,1.38000 D,,1.62000 S,8.27000 S,0.00000 D
3325,MH560394/2015-16/45557139,8.11000 MAl ,0.30000 N   ,,0.30000 L ,,0.00000 VL,9.21043 L ,602.01000 H ,0.00000 D,0.26000 D,1.25000 D,,1.60000 S,8.00000 S,0.00000 D
3326,MH560394/2015-16/45557140,7.95000 MAl ,0.72000 N   ,,0.30000 L ,,0.00000 VL,3.50874 VL,380.22000 H ,0.00000 D,0.22000 D,1.73000 D,,1.80000 S,8.43000 S,0.00000 D
3327,MH560394/2015-16/45557147,8.10000 MAl ,0.27000 N   ,,0.30000 L ,,0.00000 VL,3.94733 VL,411.90000 H ,0.00000 D,0.25000 D,1.81000 D,,1.95000 S,7.35000 S,0.00000 D
3328,MH560394/2015-16/45557157,7.81000 MAl ,0.74000 N   ,,0.30000 L ,,0.00000 VL,4.60522 VL,464.71000 H ,0.00000 D,0.20000 D,1.44000 D,,1.67000 S,7.13000 S,0.00000 D
3329,MH560394/2015-16/45557167,7.83000 MAl ,0.37000 N   ,,0.15000 VL,,0.00000 VL,10.96480 M ,390.78000 H ,0.00000 D,0.21000 D,1.52000 D,,1.31000 S,7.63000 S,0.00000 D
3330,MH560394/2015-16/45557176,7.80000 MAl ,0.60000 N   ,,0.45000 L ,,0.00000 VL,5.92099 L ,454.15000 H ,0.00000 D,0.24000 D,1.38000 D,,1.50000 S,7.43000 S,0.00000 D
3331,MH560394/2015-16/45557178,7.94000 MAl ,0.27000 N   ,,0.30000 L ,,0.00000 VL,8.55254 L ,602.01000 H ,0.00000 D,0.24000 D,1.37000 D,,1.29000 S,7.13000 S,0.00000 D
3332,MH560394/2015-16/45557186,7.91000 MAl ,0.40000 N   ,,0.30000 L ,,0.00000 VL,8.99114 L ,697.07000 VH,0.00000 D,0.18000 D,1.32000 D,,1.05000 S,8.44000 S,0.00000 D
3333,MH560394/2015-16/45557196,7.93000 MAl ,0.34000 N   ,,0.30000 L ,,0.00000 VL,15.57002 M ,401.34000 H ,0.00000 D,0.24000 D,1.60000 D,,1.23000 S,8.35000 S,0.00000 D
,Total No Sayyadpur (Kh),"AS - 0
SrAc - 0
HAc - 0
MAc - 0
SlAc - 0
N - 0
MAl - 40
SlAl - 0
",L-  0,,"L - 25
VL - 6 
M - 7
H - 3
VH - 0",,"L - 0
VL - 41
M - 0
H - 0
VH - 0","L - 18
VL - 14 
M - 9
H - 0
VH - 0","L - 0
VL - 0 
M - 4
H - 30
VH - 7","S - 0
D - 41","S - 0
D - 41","S - 0
D - 41
",,"S - 41 
D - 0
","S - 41
D - 0
","S - 0
D - 41
"
,Village: SENKUD,,,,,,,,,,,,,,,
3334,MH560347/2016-17/33930481,7.13000 MAl ,1.00000 N   ,,0.45000 L ,,315.00000 M ,12.50000 M ,507.00000 H ,7.57000 D,0.73000 S,12.69000 S,,4.54000 S,13.64000 S,
3335,MH560347/2016-17/33936525,7.50000 MAl ,0.90000 N   ,,0.60000 M ,,420.00000 M ,5.48000 L ,760.00000 VH,8.44000 D,0.85000 S,14.30000 S,,5.53000 S,13.18000 S,
3336,MH560347/2016-17/33937973,7.40000 MAl ,0.98000 N   ,,0.30000 L ,,210.00000 L ,2.85000 VL,919.00000 VH,7.52000 D,0.45000 D,8.44000 S,,2.53000 S,13.33000 S,
3337,MH560347/2016-17/33939652,7.44000 MAl ,0.90000 N   ,,0.45000 L ,,315.00000 M ,10.09000 M ,929.00000 VH,4.42000 D,0.77000 S,5.64000 S,,5.09000 S,13.26000 S,
3338,MH560347/2016-17/33940817,7.30000 MAl ,0.99000 N   ,,0.30000 L ,,210.00000 L ,3.72000 VL,961.00000 VH,9.41000 D,0.83000 S,4.93000 S,,5.10000 S,14.20000 S,
3339,MH560347/2016-17/33941179,7.54000 MAl ,0.98000 N   ,,0.15000 VL,,105.00000 VL,7.89000 L ,824.00000 VH,3.84000 D,0.63000 S,6.44000 S,,3.50000 S,13.48000 S,
3340,MH560347/2016-17/33942757,7.30000 MAl ,0.90000 N   ,,0.38000 L ,,263.00000 L ,4.82000 VL,813.00000 VH,7.72000 D,0.60000 D,6.98000 S,,4.35000 S,13.36000 S,
3341,MH560347/2016-17/33943773,7.29000 MAl ,0.40000 N   ,,0.30000 L ,,210.00000 L ,7.01000 L ,232.00000 M ,7.37000 D,0.48000 D,7.15000 S,,3.66000 S,14.56000 S,
3342,MH560347/2016-17/33946939,7.52000 MAl ,0.44000 N   ,,0.15000 VL,,105.00000 VL,6.57000 L ,401.00000 H ,8.78000 D,0.49000 D,8.45000 S,,2.64000 S,14.50000 S,
